Compound_ID,Norm. Area: RP_Pos_1D0.raw (F1),Norm. Area: RP_Pos_2D0.raw (F2),Norm. Area: RP_Pos_3D0.raw (F3),Norm. Area: RP_Pos_13D0.raw (F10),Norm. Area: RP_Pos_14D0.raw (F11),Norm. Area: RP_Pos_15D0.raw (F12),Norm. Area: RP_Pos_25D14.raw (F19),Norm. Area: RP_Pos_26D14.raw (F20),Norm. Area: RP_Pos_27D14.raw (F21),Norm. Area: RP_Pos_37D14.raw (F28),Norm. Area: RP_Pos_38D14.raw (F29),Norm. Area: RP_Pos_39D14.raw (F30),Norm. Area: RP_Pos_49D21.raw (F37),Norm. Area: RP_Pos_50D21.raw (F38),Norm. Area: RP_Pos_51D21.raw (F39),Norm. Area: RP_Pos_61D35.raw (F46),Norm. Area: RP_Pos_62D28.raw (F47),Norm. Area: RP_Pos_63D28.raw (F48),Norm. Area: RP_Pos_85D28.raw (F64),Norm. Area: RP_Pos_86D28.raw (F65),Norm. Area: RP_Pos_87D28.raw (F66),Norm. Area: RP_Pos_97D42.raw (F73),Norm. Area: RP_Pos_98D42.raw (F74),Norm. Area: RP_Pos_99D42.raw (F75),Norm. Area: RP_Pos_121D7.raw (F91),Norm. Area: RP_Pos_122D7.raw (F92),Norm. Area: RP_Pos_123D7.raw (F93),Norm. Area: RP_Pos_133D7.raw (F100),Norm. Area: RP_Pos_134D7.raw (F101),Norm. Area: RP_Pos_135D7.raw (F102),Norm. Area: RP_Pos_Blank_MS1.raw (F109),Norm. Area: RP_Pos_Blank1_20230109161140.raw (F110),Norm. Area: RP_Pos_Blank2.raw (F111),Norm. Area: RP_Pos_Blank2_MS1.raw (F112),Norm. Area: RP_Pos_Pooled_QC1_MS1.raw (F114),Norm. Area: RP_Pos_Pooled_QC2_MS1.raw (F115),Norm. Area: RP_Pos_Pooled_QC3_MS1.raw (F116),Norm. Area: RP_Pos_Pooled_QC4_MS1.raw (F117),Norm. Area: RP_Pos_Pooled_QC5_MS1.raw (F118),Norm. Area: RP_Pos_Pooled_QC6_MS1.raw (F119),Norm. Area: RP_Pos_Pooled_QC7_MS1.raw (F120),Norm. Area: RP_Pos_Pooled_QC8_MS1.raw (F121),Norm. Area: RP_Pos_Pooled_QC9_MS1.raw (F122),Norm. Area: RP_Pos_Pooled_QC10_MS1.raw (F123),Norm. Area: RP_Pos_Pooled_QC11_MS1.raw (F124)
13.883_441.15172_RP,4059091.117,4083195.979,2706489.333,3190758.829,4061498.48,3947217.528,5002399.1,5119021.473,5177052.113,1791550.533,1832424.421,2025237.447,4480335.119,4704756.63,4964031.324,5288451.931,5364995.091,5160994.097,2560974.687,2131028.966,2052785.691,3083441.778,21222998.97,6237866.413,3020853.118,2866298.432,2907553.01,1352471.674,1234407.658,25752849.38,205683.3364,498706.9089,375105.6269,89217.45968,2959966.967,3518559.706,3279655.242,2858622.972,3034350.266,2631978.493,2145466.806,3634972.027,3291281.298,3147541.485,3105277.87
8.898_265.10691_RP,1371237.854,1140522.692,951551.2355,1162969.267,1435511.85,1360150.908,1862369.922,2024417.026,1584097.906,701500.6035,634504.1935,592447.3052,1827965.587,1721172.475,1806785.064,2365764.653,2299920.281,2144345.173,1095675.074,923452.0614,890507.2148,1446849.497,1221721.484,1437240.894,1925865.596,1886910.161,2006031.23,816356.1201,759472.1943,605725.7766,71839.3507,87615.49426,52160.23299,54089.76507,1515343.82,1675540.414,1050743.947,1063142.096,1557546.257,1651472.834,1570251.472,1552186.891,1476204.535,1317565.587,1218711.681
11.869_412.98232_RP,2273407.28,1351002.713,1571215.82,2058104.312,2585863.532,2470210.779,56024231.7,105434606.4,97291705.63,1483367.585,1350582.432,1616829.284,117985795.9,111393405.4,118464469.2,4427216.727,4427844.35,140521113,2773852.697,2564532.329,2330614.926,3644685.053,3011908.906,18965905.46,27682980.01,32789827.57,46057197.74,2368091.628,2120654.287,1790013.387,110575.331,340417.6276,166880.8216,131110.4837,10231756.41,9924573.794,10275319.9,11329173.03,10866340.05,12869387.23,14198654.56,5122675.529,10635431.64,10342404.23,10141457.54
3.51_173.04432_RP,1044744.532,910441.8188,953029.6258,1450581.824,1694910.013,1036089.045,9806626.019,6322044.969,10641962.6,546632.9629,1261498.944,1476985.571,24072370.27,21794915.71,28770255.49,31061631.1,18881662.93,46329400.98,6734567.132,5238701.866,1624357.045,5052624.429,3360303.661,3585625.121,8139278.062,10010307.72,7121302.644,829350.6442,780159.1377,1045566.402,55364.75851,82845.88776,84771.23345,81194.37985,2416369.555,3278949.061,2929853.817,2278952.389,3461939.231,2241993.415,3557259.911,2274739.011,3273703.011,2278564.292,2905492.611
14.104_232.22693_RP,22380781.37,18408965.75,39762970.39,14075387.2,31802595.89,35712051.29,29177625.92,58941389.24,66599088.52,2830738.881,16094681.78,10509483.13,4138922.712,5937211.782,32691280.48,5584163.369,5137991.936,11573687.4,2413856.407,5265543.657,2280841.351,5744132.091,6086166.173,2994094.266,7745254.422,15682518.42,11692896.28,2302163.7,2386907.07,1284915.443,172043.3377,341841.8483,290415.4998,110585.1602,4296358.772,4551090.529,3959932.26,4883630.331,4684079.91,3981214.768,4548862.81,4189769.829,4689783.549,4453509.9,4171271.875
3.151_268.13889_RP,1001354.42,4633458.471,5352266.338,1057025.097,834421.8225,876817.2557,1234370.797,1290384.04,1385447.748,595555.9954,2379649.793,461516.8322,1009854.413,1070724.761,1152704.074,1211440.217,1291711.409,1221920.078,498313.4575,441892.1895,679976.8266,656583.1315,601782.0992,761936.3241,972613.7137,968714.2218,1040396.566,567613.1766,959843.1923,870190.594,48765.3864,72645.3605,74504.02599,34083.94941,9836196.846,4613905.049,5913294.166,3763553.193,4887370.018,3496364.003,5636075.553,5757846.064,6169567.056,6487623.302,5924098.525
1.292_402.14103_RP,136980200.7,114736963,108084674.2,84128569.89,100005875.3,93530381.16,770574.5759,657222.102,867427.2593,55048674.75,42308328.32,41819780.36,602162.6988,579976.4381,669784.3441,679904.3314,730855.1712,695216.4646,26211407.64,33281358.48,49199155.98,847960.2526,2198168.408,839748.5022,803246.6193,905760.3258,908212.3981,54906655.53,55595893.71,43838349.63,14041.96446,20419.49367,20066.43384,16329.89757,10882471.13,9344780.007,9811920.436,10146107.88,10535362.6,10412849.62,11058398.08,11289284.99,10179722.64,10058081.01,8387987.135
8.142_171.06508_RP,7180412.215,7285329.291,6624379.807,8387172.328,8930917.6,8319550.426,12670630.79,13747477.39,13884206.51,54077253.96,4380754.897,3862785.657,12668867.56,10085795.35,10115958.48,139461998.8,17837757.04,15906625.12,8860554.099,39511623.36,7121901.124,10109396.27,7346001.304,9663519.607,108650362.2,10280033.27,141270987.6,1983361.206,1298323.935,4783235.882,435110.9532,474753.2791,527184.2878,203239.0716,2392339.189,3094960.843,3127090.197,2799194.317,2678416.678,3709189.477,2780002.735,2485241.48,2738262.032,2422967,2822874.438
3.563_213.01571_RP,3770542.144,886382.2358,2175933.425,865085.8789,1099311.837,983135.101,1320331.609,1503232.256,1584032.357,4026455.639,3892700.075,2783998.731,1201274.562,1228106.965,1313989.985,1326258.417,1449771.46,1324828.818,5060484.429,3476104.145,4938380.244,9071704.394,5763099.725,7835360.285,1130453.508,1083657.377,1203747.449,3248207.083,2799687.944,2143322.091,54625.34806,83120.32208,84770.77787,39224.08434,2536503.599,2345292.495,2449164.46,2536737.159,2421570.687,2529415.915,2484400.161,2640688.675,2510593.434,2409187.776,2398808.697
8.146_235.05992_RP,1673041.754,1456140.704,1183128.029,1425986.755,1771451.596,1744415.38,2284844.56,2519776.174,2594576.604,797821.4597,771967.9585,506906.7075,2030050.563,1529535.593,1554591.849,2453548.813,2379132.473,2291658.603,1035331.11,952097.6166,842882.3287,1366218.318,1116191.283,1378110.646,1745636.525,1733097,1804658.26,706323.7765,647151.7971,522007.5492,84715.91622,125229.1108,110347.3615,56047.43762,615623.7106,1089116.681,953803.107,1106018.356,819280.4119,940630.0592,790633.5138,985313.3975,1021213.922,861146.9056,887833.5038
10.822_251.09127_RP,2826029.269,1634624.685,1852100.798,2279851.113,2770000.631,2749011.568,3658670.014,4089438.018,2744192.055,1617713.564,1313454.7,1612145.19,3825753.318,3839128.928,4078721.881,5075284.974,5090351.582,4656544.346,3763687.493,2326979.013,1934644.775,20924878.29,15357664.66,3327590.217,4212445.003,4265630.502,4158646.654,1914283.519,1731176.179,1721336.223,138508.938,261941.8128,163548.5952,100577.0862,1888844.066,1485437.57,1622131.569,1787377.777,1919100.195,2515741.596,1028170.452,1383705.413,1575344.24,1780540.018,1963282.872
1.531_126.06603_RP,4781414.51,3953912.19,2936352.745,1949688.351,2451182.401,1236316.853,14866315.87,20792342.34,28893886.66,982051.5242,592935.8602,1086894.904,12103910.38,19078192.07,6393236.886,1060630.319,1099206.699,4786398.769,1625060.805,1370494.766,1248810.041,1699333.211,2444626.872,2252053.714,17557074,8286578.714,8946904.105,1677056.056,1919946.36,1916368.849,20626.84313,25442.11279,27434.86056,19281.42902,5513168.555,4762680.736,5253776.621,4505242.163,4723080.815,4342493.573,4996858.665,4835786.416,5035496.464,5246443.448,4869643.466
1.089_646.75775_RP,17943132.64,25568645.46,22062435.88,24197526.18,22845477.73,31323455.72,114596191.5,122900504.4,132672208.5,12430364.24,11765154.35,13610294.83,149881097.4,155529911.4,156243395.5,44411873.66,58809072.77,74559195.36,15372436.06,11834736.92,15138055.07,18401590.02,14906120.76,16273110.96,71754983.99,62241139.39,64696608.82,15065544.27,15545586.89,10129896.18,20232.44373,27919.46086,27644.57149,27518.25596,7862662.323,6596664.14,7122576.65,6429884.021,7366572.347,6426961.445,7733281.181,7213979.901,7368914.066,6610303.913,6937660.256
6.559_201.08681_RP,772442.0282,662570.5314,566723.939,729233.7665,866847.7136,898165.2067,1154164.749,1308207.103,1270967.781,427814.7294,390939.3941,454527.9396,1130463.696,1102564.971,1041781.358,1337085.876,1329698.587,1294279.715,571563.999,487735.2572,447763.0143,771632.4841,652255.262,814285.4794,1064916.748,1017468.909,1108052.982,482222.2913,425833.5518,355343.3286,40950.13788,65482.5686,53173.96166,35946.42435,848558.9655,1338752.408,1299948.682,1231035.301,1055845.637,1099508.737,1211891.696,1243192.575,1180731.489,1110859.212,1093749.999
11.11_419.16984_RP,3133823.343,4711800.315,6653414.956,1469429.338,1881525.063,1807569.12,2481767.906,2631882.05,2014558.333,899071.6386,851813.1135,1005221.13,2449493.091,2370881.309,2626373.226,2945401.556,3061576.298,2818186.794,1511315.896,1280866.124,1178215.255,1918872.466,6579698.338,1824099.998,20897741.15,13743302.89,17690377.15,964844.6295,844660.3547,1052044.987,89317.71338,188801.7616,122037.6162,58247.99864,2248534.091,897824.0761,2412429.557,2160253.617,1893568.419,1868589.695,2066378.697,1869187.035,1989605.943,1916303.995,1604944.97
2.358_233.98192_RP,26456980.13,26798950.72,25316167.47,391475.5454,462766.5948,465504.313,679205.1976,754379.7376,775610.3506,267880.8018,253950.741,293106.7285,639172.6894,658433.839,707205.1526,800215.9116,813981.4918,757782.7997,353163.9718,312880.8629,283781.1326,490295.5894,438014.6281,553263.286,768500.0503,787979.5728,785265.8075,360485.1972,335954.3848,289726.739,25193.78122,37451.60063,39370.50949,27745.50425,2982177.459,2124594.358,1451678.92,1545457.352,1812299.57,1571970.433,1690319.558,1577000.824,2221217.465,2478644.056,2160798.046
1.509_366.13925_RP,1694052.096,1577417.124,1453494.578,1979272.121,1975739.423,1961359.1,2431160.022,2691898.972,3362168.196,2466554.508,3133049.755,2947256.157,2675568.906,2816674.129,2940484.606,2476216.18,2566721.662,2776527.202,1264601.775,1317709.424,1561571.27,3391883.137,2536002.485,4442071.399,3962034.216,4258922.383,3910469.484,1687284.874,1927599.093,1983188.425,47717.62037,66263.21657,71134.05855,42591.11011,2235871.27,1637754.177,2278522.651,2324673.906,1510134.032,2294628.145,2102946.892,2699470.283,1530777.503,1607192.785,2335716.285
9.144_372.14394_RP,1263713.778,1059070.73,883239.6943,1119630.158,1339896.75,1334794.113,1644883.172,1967773.33,1435139.47,667369.7399,611747.374,599680.1072,1647168.17,1613639.644,1759413.778,2055608.818,2163767.733,1945175.37,1006181.726,894539.5667,808758.4435,1391328.489,1076469.499,1251957.232,1652761.655,1641325.874,1639512.447,779347.9002,659307.5863,532142.085,65013.44822,84500.43188,59624.95303,29509.06941,1010514.885,1131287.82,767840.312,1235345.862,854946.9892,1099410.144,898226.0154,1186902.403,1134471.532,1008931.123,848966.6473
9.625_319.02894_RP,1524296.346,1334705.259,1105542.805,1336868.529,1663629.159,1582924.951,2325369.771,2422577.207,1134644.507,842901.5414,802081.6805,882888.1069,2312366.377,2452432.811,2512451.687,3136514.301,3195616.661,2904815.084,1595752.275,1413383.215,1291117.541,2130284.882,1932720.422,2183700.029,3332333.899,3067442.788,3096820.407,1437666.892,1275828.381,1074700.166,75906.96944,146247.2159,91969.45941,64141.41942,5084745.441,3669199.581,3389264.964,3821568.116,4088320.769,4968086.498,5313876.654,3263666.669,3450061.562,3561487.639,4621503.14
1.305_336.09567_RP,4184416.988,8056917.496,7061258.035,69802379.91,57577438.43,54628584.68,1101697.955,1031126.013,1226511.644,66818061.31,80985119.64,58542412,952581.8762,1018353.959,1149073.398,1122468.347,1197686.515,1115404.734,28305525.85,41246610.88,42482871.38,88345123.09,63899126.13,110847271.8,1089075.234,1193273.859,1132213.713,37227137.74,45733047.06,38457181.46,23043.99138,34537.52171,33877.13535,21340.2206,6856507.109,6169943.29,7352179.245,6455881.944,6496868.084,6262373.479,6674964.992,6559183.939,6390469.025,6841785.006,6681513.414
1.306_336.09572_RP,4170592.316,8056917.496,7061258.035,69802379.91,57577438.43,54628584.68,1027541.88,961720.1852,1075890.63,66818061.31,80985119.64,58542412,888462.9104,949807.8276,1071728.447,1046914.202,1117069.381,1040326.045,28305525.85,41246610.88,42482871.38,88345123.09,63899126.13,110847271.8,1015768.803,1112953.744,1056003.6,37227137.74,45733047.06,38457181.46,21492.88388,32212.77648,31596.8412,19903.79512,6856507.109,6169943.29,7352179.245,6455881.944,6496868.084,6262373.479,6674964.992,6559183.939,6390469.025,6841785.006,6681513.414
11.665_249.07558_RP,4075653.609,2524228.568,3002455.73,3592870.698,4651961.478,4353859.135,5375036.286,5760534.136,4901587.867,1991201.542,1919361.419,2234531.694,5061957.547,5088082.176,5682701.168,6154016.061,6581483.443,6081286.942,3187404.155,2723433.955,2996223.965,3871888.926,3240653.232,3708719.007,4476150.68,4299647.175,4438756.448,1803113.956,1736688.906,1339909.36,219255.9277,393123.4758,313213.6975,125176.1368,1160600.346,1409083.138,1586171.848,870168.8099,1921680.415,997294.1564,1419863.618,1315009.553,1200282.814,1390035.679,1377612.876
6.065_450.13909_RP,595735.2975,553138.185,413751.7792,584574.0458,693718.4548,687606.2669,952956.8984,1062301.51,1119950.629,386704.3582,352533.3265,446239.6138,951137.9032,1012683.289,1157191.407,1216929.905,1246214.087,1197278.19,612413.6895,545096.2352,524021.3374,869567.1957,767461.4021,1004825.244,1444105.07,1436049.143,1598687.6,763063.478,707964.2634,611868.2237,28859.01549,46321.24554,42914.16077,55193.34341,528720.1143,548877.6145,531583.0437,512771.7947,438244.4502,514689.5417,681646.6096,535878.0327,357550.609,550423.8328,523059.6801
12.315_373.16442_RP,4693496.216,3010521.085,3455435.823,3961589.831,4784223.157,4874640.821,6133755.139,6896953.985,6339170.985,2197657.936,2075836.74,2452590.72,5839078.961,5897495.169,6505613.219,7019637.321,7295866.348,6619707.838,3375314.065,3078259.022,2653305.227,4247551.578,3445925.279,3998138.858,4784894.277,4577910.994,4623340.773,1955892.226,1685593.558,1430364.697,244866.9762,421836.9341,365783.6766,144170.3437,788700.7367,1177902.767,838918.6006,714507.6084,894274.8119,575493.492,742756.74,1084968.811,938748.8331,878663.9181,1143579.508
1.382_578.15598_RP,685632.8096,649647.7024,639935.562,1405519.821,2921588.628,646572.1187,820528.6481,958040.8148,906042.7155,453944.4204,522306.0185,559651.645,819746.9895,845803.3861,850662.6338,848517.8103,869178.3572,896110.3645,451631.1095,450786.1148,473546.4322,567260.1775,652030.4649,655298.9711,981453.5795,954095.1782,1030949.812,634962.91,1015950.353,672137.62,22014.9571,30677.30226,29822.89551,21664.0396,2409616.435,1895393.858,1771226.052,2535589.262,2012153.782,2349153.523,1971564.322,2246770.868,1974177.632,2335204.292,1940607.424
8.75_254.14971_RP,1046587.684,907583.0044,750504.968,924050.536,1139599.811,1093776.485,1460342.796,1589748.706,1556959.668,559954.4056,570852.8414,477194.6338,1368317.753,1300619.654,1379451.232,1798773.371,1804899.93,1766635.595,883657.0329,751483.1659,673377.4378,1139192.123,932785.7094,1137269.009,1494089.984,1479454.251,1470743.823,662525.9422,640579.4715,499183.0579,54398.38074,62374.44613,38738.16889,51743.37834,913162.2585,1642866.13,1377900.23,1317352.99,1503837.135,1327817.894,1416590.651,1422524.072,1255982.908,1122465.932,1396550.67
1.216_207.09734_RP,8542863.101,10609192.25,12320105.33,37853116.78,37477026.53,34498585.03,2504528.497,3144825.273,2467035.358,39012362.26,57323217,62043327.54,2079924.097,2066984.467,3104595.546,2787560.259,3157625.336,2724210.082,38098637.03,50289480.2,59371350.72,2651583.283,2230200.368,2559737.901,3028626.63,2431979.643,2900853.815,80534959.5,72970228.05,79993396.94,17535.99102,23188.74575,24067.88766,17266.97594,6390385.077,5218879.119,4776239.523,5778614.567,5776734.325,4806848.358,5467702.968,4736162.667,5571853.721,6282201.976,5346045.647
1.896_272.13515_RP,574586.078,518132.9521,467037.1873,663273.2175,724007.5302,656006.6065,888472.6972,910338.3058,965446.9537,486289.7274,586840.9157,653719.3336,825830.0894,917113.3267,879416.931,985619.8579,1031872.272,1017267.67,526793.0087,527002.0967,487345.2703,919409.8079,803074.2527,1050565.937,912085.9682,934449.0753,960415.3251,654342.5532,616375.9275,512789.4436,29315.36651,41974.98755,43925.30842,34001.08099,3383553.617,4093616.175,3995818.614,4182648.896,4061542.498,4340114.556,4200667.981,4084186.91,3430049.03,3409154.576,4180872.294
3.161_696.25528_RP,1197571.546,1018805.99,841447.7891,960694.8795,1190501.521,1179356.844,1817814.578,1913084.371,2067837.811,677394.3976,662817.8587,746803.6778,1722930.021,1839024.404,1993097.625,2195079.029,2356264.567,2243924.723,1046990.135,934759.6536,865718.1226,1486788.872,1372062.753,1749155.278,2578451.981,2537314.571,2764530.646,1317516.853,1233773.033,1034539.494,61897.77709,90522.17442,92652.5324,95842.9118,2198690.637,2353896.011,1531657.621,232670.896,1719872.881,1633578.187,1877293.522,1964428.996,2383552.516,2400169.019,2237359.812
12.169_429.11778_RP,2293305.476,1432537.665,1721153.516,2008559.228,2494724.902,2392839.044,3201454.058,3424830.521,3109344.82,1186137.973,1095728.406,1323900.829,3006679.26,3105587.415,3332205.226,3779522.05,3818834.014,3559287.971,1920386.026,1690014.786,1534604.496,2546842.046,1988470.112,2227511.025,2787870.039,2625414.974,2699227.03,1116393.223,1032581.812,852970.228,118039.1103,259079.3224,178000.8128,79541.21071,2921193.172,1954535.461,2449432.979,1850916.302,2091408.06,2272794.51,2059396.825,2398760.371,2106918.341,2276181.657,2509480.79
3.969_444.17098_RP,963249.1826,846200.765,718443.4872,748734.8294,928601.267,929830.1983,1280269.286,1388515.502,1468030.433,467094.3093,441497.3464,518921.9184,1122824.255,1233266.793,1346951.079,1439887.657,1543248.253,1417023.411,625774.7121,564964.1096,519378.963,860054.1431,693519.3598,963979.7627,1356397.088,1353046.013,1593371.105,654904.119,563728.0305,499754.28,47765.70728,73017.31787,72136.97452,49433.58796,1104407.301,1107323.475,1108674.471,1135723.211,1111603.981,1146070.22,1032573.918,807193.6914,1207287.256,1188394.864,1119783.647
1.532_365.15523_RP,853131.0323,795624.4846,734256.7475,4187298.978,3653745.152,3656886.779,1263427.274,1401163.865,1752848.957,14871973.81,21590539.26,13885830.92,1441071.829,1519587.203,1589017.609,1353888.141,1405739.925,1523211.806,1735740.545,3841574.66,3834221.478,25951163.4,18458482.99,25768401.21,2378771.104,2561772.586,2389700.478,21045589.6,29679190.45,18394688.85,23956.67488,29347.89996,35548.59731,30384.12204,2500995.161,2965189.516,2567427.063,3158241.188,2829429.738,3506409.095,3379170.45,3191455.752,2424830.666,2412924.828,2604171.683
10.081_293.04976_RP,2827557.125,3779703.984,3995261.372,11168857.05,9352818.433,8124436.663,85083965.83,84448321.27,40876003.16,8292386.181,12956173.51,13592759.83,18391318.47,24473435.59,32079464.71,3882673.503,2701631.631,3273190.425,7979047.72,5409654.183,12288255.61,22131799.38,17534169.81,39855958.04,35137098.15,23795857.81,21089401.47,10303366.69,5719722.928,6089661.068,76111.09422,114796.6957,90022.57168,54574.60788,3989603.833,3622306.325,3090317.333,3079853.327,3666932.268,4261387.828,4462356.357,3175525.872,3487726.479,3364692.298,3388345.113
8.44_189.06573_RP,1279849.183,1090852.048,928147.6198,1128585.936,1398399.429,1402495.144,1857050.699,2030069.647,2005085.541,685317.5574,623839.8563,477052.8202,1741478.36,1455117.034,1560851.307,2147767.235,2176482.384,2092326.301,1102328.606,915563.7301,803609.3393,1353290.618,1123422.992,1308858.105,1797489.795,1777214.677,1796128.798,767409.7453,692859.5357,581334.2573,65720.43962,75822.8479,44177.24611,58141.53897,942807.0055,993231.6429,1038036.06,1116616.198,885450.065,831992.0615,822285.0545,753108.2559,1098500.036,1263481.312,855204.1894
15.765_221.07413_RP,3655857.771,8433928.079,8173820.994,8911407.857,3820647.433,14925843.41,22185034.79,23287235.52,23307674.65,7160986.245,7058242.331,9807827.854,11030491.9,18806705.36,20267832.44,20294777.3,28689201.66,18156067.39,10081613.09,12435315.54,9424325.406,13782309.4,13564339.24,13723083.65,26337297.2,2805910.999,22813655.04,10160083.32,4627868.989,7997836.496,336389.7855,1004214.073,266792.3986,137852.997,2472096.256,3161540.563,3475972.456,3714944.395,3531290.889,3078412.849,3597640.032,260518.3375,2187188.543,3341148.903,3379520.037
10.793_199.07519_RP,4070734.55,2416200.07,2774001.956,3300591.974,4159160.273,3971484.379,5161210.732,5824786.642,3738561.105,1972921.534,1807442.603,2213289.536,5104045.029,5237158.996,5424551.214,6313806.43,6608177.003,6069744.328,3108042.989,2896740.059,2420332.694,4014371.182,3377323.561,3926200.101,4868126.973,4917166.004,4869815.846,2164978.287,1915825.565,1499860.771,198372.5544,398117.3307,256654.7388,118811.688,1273805.122,1311580.821,528032.7778,815266.6865,1092326.292,766163.1299,1311277.585,1178399.504,1205458.444,1447389.891,1089070.94
4.72_245.11305_RP,1076529.632,2362990.546,767086.0266,880714.3396,1108384.865,1084522.604,1460423.118,1556631.062,1650655.424,1512019.097,7346512.017,3222075.769,1208173.948,1227797.992,1394516.802,1489567.298,1612307.314,1459259.674,1367241.795,991246.4576,550241.5339,819329.7166,14185294.31,958209.2994,1290681.912,1252566.565,1428960.952,614064.0598,559679.1244,5046148.126,55448.23118,82437.84276,85311.56759,44710.94848,839794.0866,1239775.371,1164033.056,1376012.079,1008502.272,1199734.509,1106762.643,1202255.779,1196926.149,1011846.972,1116933.995
